Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,8,Ganado en pie,22219.484,2.047,11.76,261292.512,0
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,358.576,209.204,29.80,10685.216,1714
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,672.119,392.135,17.91,12038.690,0
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,42328.559,0.000,3.54,149705.054,0
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,1.747,17.646,37.63,65.746,99
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,3.476,35.112,16.40,56.991,0
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,8.946,22.477,42.15,377.061,398
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,16.653,41.842,20.76,345.786,0
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,859.474,76.663,29.12,25023.786,11211
2006,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,1147.166,102.325,13.85,15888.114,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,3.000,0.000,24.67,74.022,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,1316.027,212.846,29.71,39095.831,6183
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,2422.588,391.814,17.89,43333.880,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,7673.594,0.000,4.43,33963.717,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,0.671,17.658,37.66,25.270,38
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,1.330,35.004,16.63,22.119,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,0.534,21.360,42.02,22.439,25
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,1.039,41.560,20.75,21.558,0
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,49.211,75.943,29.24,1439.070,648
2006,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,66.372,102.426,13.98,927.920,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,29.872,0.000,25.03,747.726,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,10824.528,1.593,14.78,160032.763,6796660
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,4,Huevo-plato,149.969,0.000,8.33,1248.890,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,13926.961,2.049,11.72,163183.080,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,325.524,209.880,29.78,9694.150,1551
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,608.087,392.061,17.92,10899.542,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,34529.701,0.000,3.57,123083.661,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,8.886,17.458,37.59,333.990,509
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,17.818,35.006,16.69,297.309,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,65.884,22.578,42.00,2767.081,2918
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,122.007,41.812,20.83,2541.138,0
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,2051.267,78.400,29.30,60094.171,26164
2006,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,2682.613,102.531,13.99,37534.784,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,110.566,0.000,25.10,2775.425,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,47709.932,1.595,14.72,702049.075,29907584
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,1629.965,0.000,8.66,14109.492,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,62057.243,2.075,11.73,728124.873,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,352.251,211.435,29.74,10475.674,1666
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,652.945,391.924,17.90,11687.243,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,19182.506,0.000,4.52,86677.391,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,2.143,17.282,37.81,81.020,124
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,4.326,34.885,16.57,71.657,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,7.011,22.543,42.02,294.589,311
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,13.013,41.842,20.62,268.354,0
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,224.746,76.211,29.37,6600.953,2949
2006,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,301.454,102.222,13.95,4204.801,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,20.000,0.000,24.91,498.100,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,14264.560,1.591,14.82,211451.413,8964481
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,1785.808,0.000,8.28,14784.416,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,18569.627,2.071,11.76,218408.388,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,146.098,208.414,29.82,4357.264,701
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,274.892,392.143,17.91,4923.773,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,30692.390,0.000,3.58,109920.748,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,1.972,17.766,37.60,74.150,111
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,3.868,34.851,16.41,63.467,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,8.074,22.616,42.08,339.781,357
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,14.916,41.782,20.76,309.712,0
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,378.612,78.339,29.38,11122.124,4833
2006,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,494.586,102.335,14.05,6949.923,0
2006,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,15.427,0.000,28.48,439.361,0
2006,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,1050.930,1.966,16.75,17607.409,534468
2006,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,694.540,0.000,10.85,7532.011,0
2006,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,1316.854,2.464,11.90,15664.469,0
2006,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,2053.086,141.067,31.27,64192.353,14554
2006,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,3571.214,245.377,17.08,60981.110,0
2006,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,9865.865,0.000,4.76,46961.826,0
2006,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,52.070,17.912,36.56,1903.772,2907
2006,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,95.217,32.754,17.81,1695.824,0
2006,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,42.221,16.629,36.15,1526.166,2539
2006,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,73.066,28.777,19.75,1443.373,0
2006,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,200.112,76.642,19.56,3914.719,2611
2006,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,262.720,100.620,12.25,3218.021,0
2006,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,7,Miel,0.440,0.000,28.12,12.373,0
2006,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,1,Carne,7.712,1.857,19.23,148.276,4153
2006,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,416.330,0.000,9.93,4133.632,0
2006,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,8,Ganado en pie,9.602,2.312,17.05,163.753,0
2006,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,257.602,209.945,26.06,6711.790,1227
2006,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,469.188,382.386,16.48,7731.774,0
2006,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,13444.655,0.000,4.25,57144.113,0
2006,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,16.253,20.418,31.09,505.286,796
2006,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,30.583,38.420,14.93,456.606,0
2006,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,22.342,19.063,41.73,932.222,1172
2006,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,40.578,34.623,18.83,764.262,0
2006,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,49.111,81.175,18.00,883.859,605
2006,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,63.059,104.230,11.10,699.755,0
2006,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,287.018,1.545,18.05,5181.227,185795
2006,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,3160.694,0.000,9.50,30015.653,0
2006,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,370.051,1.992,13.46,4981.265,0
2006,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,2024.972,287.271,25.38,51396.591,7049
2006,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,3568.383,506.225,15.41,54991.271,0
2006,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,93075.607,0.000,4.97,462975.145,0
2006,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,67.823,17.144,30.87,2093.563,3956
2006,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,127.048,32.115,14.00,1778.672,0
2006,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,73.358,17.192,33.87,2484.272,4267
2006,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,133.184,31.213,17.74,2362.932,0
2006,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,642.143,80.742,16.00,10276.360,7953
2006,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,832.965,104.736,9.47,7888.757,0
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,1,Abeja,7,Miel,3.344,0.000,28.65,95.806,0
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,1600.181,287.131,25.05,40090.653,5573
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,2818.710,505.780,15.18,42782.111,0
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,29414.831,0.000,4.88,143465.361,0
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,61.065,17.834,31.15,1902.190,3424
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,115.265,33.664,14.00,1613.710,0
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,40.015,16.799,34.00,1360.510,2382
2006,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,70.167,29.457,17.72,1243.279,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,12.960,0.000,59.56,771.898,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,91.127,0.000,28.95,2638.127,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,10084.919,0.000,7.53,75939.440,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,71580.631,278.841,31.64,2264429.216,256708
2006,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,121737.118,474.224,23.03,2803115.785,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,21066.806,0.000,4.25,89586.625,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,91.051,19.781,31.76,2891.291,4603
2006,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,181.675,39.469,15.62,2838.465,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,496.208,0.000,3.47,1720.662,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,142.911,18.338,35.88,5127.914,7793
2006,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,257.874,33.090,17.67,4557.162,0
2006,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,476.235,83.345,24.36,11601.222,5714
2006,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,618.233,108.196,16.80,10384.190,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,140.570,142.277,29.20,4104.440,988
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,277.560,280.931,14.49,4022.710,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,20607.600,0.000,8.54,175966.180,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,16.030,21.430,35.00,560.979,748
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,31.342,41.901,11.92,373.454,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,742.500,0.000,4.04,3001.125,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,0.914,16.035,34.54,31.570,57
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,1.815,31.842,13.71,24.889,0
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,29.880,74.700,24.82,741.490,400
2006,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,38.338,95.845,10.46,400.868,0
2006,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,7.900,0.000,31.42,248.203,0
2006,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,204.700,1.432,17.35,3551.545,142948
2006,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,386.200,0.000,9.32,3599.384,0
2006,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,271.601,1.900,13.86,3764.403,0
2006,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1881.100,170.112,34.00,63957.400,11058
2006,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3756.219,339.683,17.00,63855.723,0
